Fecha;Provincia;Festividad
06/01/2011;LLEIDA;Epifanía del Señor
06/01/2011;LUGO;Epifanía del Señor
06/01/2011;MADRID;Epifanía del Señor
06/01/2011;MALAGA;Epifanía del Señor
06/01/2011;MELILLA;Epifanía del Señor
06/01/2011;MURCIA;Epifanía del Señor
06/01/2011;NAVARRA;Epifanía del Señor
06/01/2011;OURENSE;Epifanía del Señor
06/01/2011;PALENCIA;Epifanía del Señor
06/01/2011;PONTEVEDRA;Epifanía del Señor
06/01/2011;SALAMANCA;Epifanía del Señor
06/01/2011;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2011;SEGOVIA;Epifanía del Señor
06/01/2011;SEVILLA;Epifanía del Señor
06/01/2011;SORIA;Epifanía del Señor
06/01/2011;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2011;TARRAGONA;Epifanía del Señor
06/01/2011;TERUEL;Epifanía del Señor
06/01/2011;TOLEDO;Epifanía del Señor
06/01/2011;VALENCIA;Epifanía del Señor
06/01/2011;VALLADOLID;Epifanía del Señor
06/01/2011;ZAMORA;Epifanía del Señor
06/01/2011;ZARAGOZA;Epifanía del Señor
01/05/2011;A CORUÑA;Fiesta del Trabajo
01/05/2011;ALBACETE;Fiesta del Trabajo
01/05/2011;ALICANTE;Fiesta del Trabajo
01/05/2011;ALMERIA;Fiesta del Trabajo
01/05/2011;ALAVA;Fiesta del Trabajo
01/05/2011;ASTURIAS;Fiesta del Trabajo
01/05/2011;AVILA;Fiesta del Trabajo
01/05/2011;BADAJOZ;Fiesta del Trabajo
01/05/2011;ILLES BALEARS;Fiesta del Trabajo
01/05/2011;BARCELONA;Fiesta del Trabajo
01/05/2011;BIZKAIA;Fiesta del Trabajo
01/05/2011;BURGOS;Fiesta del Trabajo
01/05/2011;CACERES;Fiesta del Trabajo
01/05/2011;CADIZ;Fiesta del Trabajo
01/05/2011;CANTABRIA;Fiesta del Trabajo
01/05/2011;CASTELLON;Fiesta del Trabajo
01/05/2011;CEUTA;Fiesta del Trabajo
01/05/2011;CIUDAD REAL;Fiesta del Trabajo
01/05/2011;CORDOBA;Fiesta del Trabajo
01/05/2011;CUENCA;Fiesta del Trabajo
01/05/2011;GIPUZKOA;Fiesta del Trabajo
01/05/2011;GIRONA;Fiesta del Trabajo
01/05/2011;GRANADA;Fiesta del Trabajo
01/05/2011;GUADALAJARA;Fiesta del Trabajo
01/05/2011;HUELVA;Fiesta del Trabajo
01/05/2011;HUESCA;Fiesta del Trabajo
01/05/2011;ILLES BALEARS;Fiesta del Trabajo
01/05/2011;JAEN;Fiesta del Trabajo
01/05/2011;LA RIOJA;Fiesta del Trabajo
01/05/2011;LAS PALMAS;Fiesta del Trabajo
01/05/2011;LEON;Fiesta del Trabajo
01/05/2011;LLEIDA;Fiesta del Trabajo
01/05/2011;LUGO;Fiesta del Trabajo
01/05/2011;MADRID;Fiesta del Trabajo
01/05/2011;MALAGA;Fiesta del Trabajo
01/05/2011;MELILLA;Fiesta del Trabajo
01/05/2011;MURCIA;Fiesta del Trabajo
01/05/2011;NAVARRA;Fiesta del Trabajo
01/05/2011;OURENSE;Fiesta del Trabajo
01/05/2011;PALENCIA;Fiesta del Trabajo
01/05/2011;PONTEVEDRA;Fiesta del Trabajo
01/05/2011;SALAMANCA;Fiesta del Trabajo
01/05/2011;SANTA CRUZ DE TENERIFE;Fiesta del Trabajo
01/05/2011;SEGOVIA;Fiesta del Trabajo
01/05/2011;SEVILLA;Fiesta del Trabajo
01/05/2011;SORIA;Fiesta del Trabajo
01/05/2011;SANTA CRUZ DE TENERIFE;Fiesta del Trabajo
01/05/2011;TARRAGONA;Fiesta del Trabajo
01/05/2011;TERUEL;Fiesta del Trabajo
01/05/2011;TOLEDO;Fiesta del Trabajo
01/05/2011;VALENCIA;Fiesta del Trabajo
01/05/2011;VALLADOLID;Fiesta del Trabajo
01/05/2011;ZAMORA;Fiesta del Trabajo
01/05/2011;ZARAGOZA;Fiesta del Trabajo
15/08/2011;A CORUÑA;Asunción de la Virgen
15/08/2011;ALBACETE;Asunción de la Virgen
15/08/2011;ALICANTE;Asunción de la Virgen
15/08/2011;ALMERIA;Asunción de la Virgen
15/08/2011;ALAVA;Asunción de la Virgen
15/08/2011;ASTURIAS;Asunción de la Virgen
15/08/2011;AVILA;Asunción de la Virgen
15/08/2011;BADAJOZ;Asunción de la Virgen
15/08/2011;ILLES BALEARS;Asunción de la Virgen
15/08/2011;BARCELONA;Asunción de la Virgen
15/08/2011;BIZKAIA;Asunción de la Virgen
15/08/2011;BURGOS;Asunción de la Virgen
15/08/2011;CACERES;Asunción de la Virgen
15/08/2011;CADIZ;Asunción de la Virgen
15/08/2011;CANTABRIA;Asunción de la Virgen
15/08/2011;CASTELLON;Asunción de la Virgen
15/08/2011;CEUTA;Asunción de la Virgen
15/08/2011;CIUDAD REAL;Asunción de la Virgen
15/08/2011;CORDOBA;Asunción de la Virgen
15/08/2011;CUENCA;Asunción de la Virgen
15/08/2011;GIPUZKOA;Asunción de la Virgen
15/08/2011;GIRONA;Asunción de la Virgen
15/08/2011;GRANADA;Asunción de la Virgen
15/08/2011;GUADALAJARA;Asunción de la Virgen
15/08/2011;HUELVA;Asunción de la Virgen
15/08/2011;HUESCA;Asunción de la Virgen
15/08/2011;ILLES BALEARS;Asunción de la Virgen
15/08/2011;JAEN;Asunción de la Virgen
15/08/2011;LA RIOJA;Asunción de la Virgen
15/08/2011;LAS PALMAS;Asunción de la Virgen
15/08/2011;LEON;Asunción de la Virgen
15/08/2011;LLEIDA;Asunción de la Virgen
15/08/2011;LUGO;Asunción de la Virgen
15/08/2011;MADRID;Asunción de la Virgen
15/08/2011;MALAGA;Asunción de la Virgen
15/08/2011;MELILLA;Asunción de la Virgen
15/08/2011;MURCIA;Asunción de la Virgen
15/08/2011;NAVARRA;Asunción de la Virgen
15/08/2011;OURENSE;Asunción de la Virgen
15/08/2011;PALENCIA;Asunción de la Virgen
15/08/2011;PONTEVEDRA;Asunción de la Virgen
15/08/2011;SALAMANCA;Asunción de la Virgen
15/08/2011;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2011;SEGOVIA;Asunción de la Virgen
15/08/2011;SEVILLA;Asunción de la Virgen
15/08/2011;SORIA;Asunción de la Virgen
15/08/2011;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2011;TARRAGONA;Asunción de la Virgen
15/08/2011;TERUEL;Asunción de la Virgen
15/08/2011;TOLEDO;Asunción de la Virgen
15/08/2011;VALENCIA;Asunción de la Virgen
15/08/2011;VALLADOLID;Asunción de la Virgen
15/08/2011;ZAMORA;Asunción de la Virgen
15/08/2011;ZARAGOZA;Asunción de la Virgen
12/10/2011;A CORUÑA;Fiesta Nacional de España
12/10/2011;ALBACETE;Fiesta Nacional de España
12/10/2011;ALICANTE;Fiesta Nacional de España
12/10/2011;ALMERIA;Fiesta Nacional de España
12/10/2011;ALAVA;Fiesta Nacional de España
12/10/2011;ASTURIAS;Fiesta Nacional de España
12/10/2011;AVILA;Fiesta Nacional de España
12/10/2011;BADAJOZ;Fiesta Nacional de España
12/10/2011;ILLES BALEARS;Fiesta Nacional de España
12/10/2011;BARCELONA;Fiesta Nacional de España
12/10/2011;BIZKAIA;Fiesta Nacional de España
12/10/2011;BURGOS;Fiesta Nacional de España
12/10/2011;CACERES;Fiesta Nacional de España
12/10/2011;CADIZ;Fiesta Nacional de España
12/10/2011;CANTABRIA;Fiesta Nacional de España
12/10/2011;CASTELLON;Fiesta Nacional de España
12/10/2011;CEUTA;Fiesta Nacional de España
12/10/2011;CIUDAD REAL;Fiesta Nacional de España
12/10/2011;CORDOBA;Fiesta Nacional de España
12/10/2011;CUENCA;Fiesta Nacional de España
12/10/2011;GIPUZKOA;Fiesta Nacional de España
12/10/2011;GIRONA;Fiesta Nacional de España
12/10/2011;GRANADA;Fiesta Nacional de España
12/10/2011;GUADALAJARA;Fiesta Nacional de España
12/10/2011;HUELVA;Fiesta Nacional de España
12/10/2011;HUESCA;Fiesta Nacional de España
12/10/2011;ILLES BALEARS;Fiesta Nacional de España
12/10/2011;JAEN;Fiesta Nacional de España
12/10/2011;LA RIOJA;Fiesta Nacional de España
12/10/2011;LAS PALMAS;Fiesta Nacional de España
12/10/2011;LEON;Fiesta Nacional de España
12/10/2011;LLEIDA;Fiesta Nacional de España
12/10/2011;LUGO;Fiesta Nacional de España
12/10/2011;MADRID;Fiesta Nacional de España
12/10/2011;MALAGA;Fiesta Nacional de España
12/10/2011;MELILLA;Fiesta Nacional de España
12/10/2011;MURCIA;Fiesta Nacional de España
12/10/2011;NAVARRA;Fiesta Nacional de España
12/10/2011;OURENSE;Fiesta Nacional de España
12/10/2011;PALENCIA;Fiesta Nacional de España
12/10/2011;PONTEVEDRA;Fiesta Nacional de España
12/10/2011;SALAMANCA;Fiesta Nacional de España
12/10/2011;SANTA CRUZ DE TENERIFE;Fiesta Nacional de España
12/10/2011;SEGOVIA;Fiesta Nacional de España
12/10/2011;SEVILLA;Fiesta Nacional de España
12/10/2011;SORIA;Fiesta Nacional de España
12/10/2011;SANTA CRUZ DE TENERIFE;Fiesta Nacional de España
12/10/2011;TARRAGONA;Fiesta Nacional de España
12/10/2011;TERUEL;Fiesta Nacional de España
12/10/2011;TOLEDO;Fiesta Nacional de España
12/10/2011;VALENCIA;Fiesta Nacional de España
12/10/2011;VALLADOLID;Fiesta Nacional de España
12/10/2011;ZAMORA;Fiesta Nacional de España
12/10/2011;ZARAGOZA;Fiesta Nacional de España
01/11/2011;A CORUÑA;Todos los Santos
01/11/2011;ALBACETE;Todos los Santos
01/11/2011;ALICANTE;Todos los Santos
01/11/2011;ALMERIA;Todos los Santos
01/11/2011;ALAVA;Todos los Santos
01/11/2011;ASTURIAS;Todos los Santos
01/11/2011;AVILA;Todos los Santos
01/11/2011;BADAJOZ;Todos los Santos
01/11/2011;ILLES BALEARS;Todos los Santos
01/11/2011;BARCELONA;Todos los Santos
01/11/2011;BIZKAIA;Todos los Santos
01/11/2011;BURGOS;Todos los Santos
01/11/2011;CACERES;Todos los Santos
01/11/2011;CADIZ;Todos los Santos
01/11/2011;CANTABRIA;Todos los Santos
01/11/2011;CASTELLON;Todos los Santos
01/11/2011;CEUTA;Todos los Santos
01/11/2011;CIUDAD REAL;Todos los Santos
01/11/2011;CORDOBA;Todos los Santos
01/11/2011;CUENCA;Todos los Santos
01/11/2011;GIPUZKOA;Todos los Santos
01/11/2011;GIRONA;Todos los Santos
01/11/2011;GRANADA;Todos los Santos
01/11/2011;GUADALAJARA;Todos los Santos
01/11/2011;HUELVA;Todos los Santos
01/11/2011;HUESCA;Todos los Santos
01/11/2011;ILLES BALEARS;Todos los Santos
01/11/2011;JAEN;Todos los Santos
01/11/2011;LA RIOJA;Todos los Santos
01/11/2011;LAS PALMAS;Todos los Santos
01/11/2011;LEON;Todos los Santos
01/11/2011;LLEIDA;Todos los Santos
01/11/2011;LUGO;Todos los Santos
01/11/2011;MADRID;Todos los Santos
01/11/2011;MALAGA;Todos los Santos
01/11/2011;MELILLA;Todos los Santos
01/11/2011;MURCIA;Todos los Santos
01/11/2011;NAVARRA;Todos los Santos
01/11/2011;OURENSE;Todos los Santos
01/11/2011;PALENCIA;Todos los Santos
01/11/2011;PONTEVEDRA;Todos los Santos
01/11/2011;SALAMANCA;Todos los Santos
01/11/2011;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2011;SEGOVIA;Todos los Santos
01/11/2011;SEVILLA;Todos los Santos
01/11/2011;SORIA;Todos los Santos
01/11/2011;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2011;TARRAGONA;Todos los Santos
01/11/2011;TERUEL;Todos los Santos
01/11/2011;TOLEDO;Todos los Santos
01/11/2011;VALENCIA;Todos los Santos
01/11/2011;VALLADOLID;Todos los Santos
01/11/2011;ZAMORA;Todos los Santos
01/11/2011;ZARAGOZA;Todos los Santos
06/12/2011;A CORUÑA;Día de la Constitución Española
06/12/2011;ALBACETE;Día de la Constitución Española
06/12/2011;ALICANTE;Día de la Constitución Española
06/12/2011;ALMERIA;Día de la Constitución Española
06/12/2011;ALAVA;Día de la Constitución Española
06/12/2011;ASTURIAS;Día de la Constitución Española
06/12/2011;AVILA;Día de la Constitución Española
06/12/2011;BADAJOZ;Día de la Constitución Española
06/12/2011;ILLES BALEARS;Día de la Constitución Española
06/12/2011;BARCELONA;Día de la Constitución Española
06/12/2011;BIZKAIA;Día de la Constitución Española
06/12/2011;BURGOS;Día de la Constitución Española
06/12/2011;CACERES;Día de la Constitución Española
06/12/2011;CADIZ;Día de la Constitución Española
06/12/2011;CANTABRIA;Día de la Constitución Española
06/12/2011;CASTELLON;Día de la Constitución Española
06/12/2011;CEUTA;Día de la Constitución Española
06/12/2011;CIUDAD REAL;Día de la Constitución Española
06/12/2011;CORDOBA;Día de la Constitución Española
06/12/2011;CUENCA;Día de la Constitución Española
06/12/2011;GIPUZKOA;Día de la Constitución Española
06/12/2011;GIRONA;Día de la Constitución Española
06/12/2011;GRANADA;Día de la Constitución Española
06/12/2011;GUADALAJARA;Día de la Constitución Española
06/12/2011;HUELVA;Día de la Constitución Española
06/12/2011;HUESCA;Día de la Constitución Española
06/12/2011;ILLES BALEARS;Día de la Constitución Española
06/12/2011;JAEN;Día de la Constitución Española
06/12/2011;LA RIOJA;Día de la Constitución Española
06/12/2011;LAS PALMAS;Día de la Constitución Española
06/12/2011;LEON;Día de la Constitución Española
06/12/2011;LLEIDA;Día de la Constitución Española
06/12/2011;LUGO;Día de la Constitución Española
06/12/2011;MADRID;Día de la Constitución Española
06/12/2011;MALAGA;Día de la Constitución Española
06/12/2011;MELILLA;Día de la Constitución Española
06/12/2011;MURCIA;Día de la Constitución Española
06/12/2011;NAVARRA;Día de la Constitución Española
06/12/2011;OURENSE;Día de la Constitución Española
06/12/2011;PALENCIA;Día de la Constitución Española
06/12/2011;PONTEVEDRA;Día de la Constitución Española
06/12/2011;SALAMANCA;Día de la Constitución Española
06/12/2011;SANTA CRUZ DE TENERIFE;Día de la Constitución Española
06/12/2011;SEGOVIA;Día de la Constitución Española
06/12/2011;SEVILLA;Día de la Constitución Española
06/12/2011;SORIA;Día de la Constitución Española
06/12/2011;SANTA CRUZ DE TENERIFE;Día de la Constitución Española
06/12/2011;TARRAGONA;Día de la Constitución Española
06/12/2011;TERUEL;Día de la Constitución Española
06/12/2011;TOLEDO;Día de la Constitución Española
06/12/2011;VALENCIA;Día de la Constitución Española
06/12/2011;VALLADOLID;Día de la Constitución Española
06/12/2011;ZAMORA;Día de la Constitución Española
06/12/2011;ZARAGOZA;Día de la Constitución Española
08/12/2011;A CORUÑA;Inmaculada Concepción
08/12/2011;ALBACETE;Inmaculada Concepción
08/12/2011;ALICANTE;Inmaculada Concepción
08/12/2011;ALMERIA;Inmaculada Concepción
08/12/2011;ALAVA;Inmaculada Concepción
08/12/2011;ASTURIAS;Inmaculada Concepción
08/12/2011;AVILA;Inmaculada Concepción
08/12/2011;BADAJOZ;Inmaculada Concepción
08/12/2011;ILLES BALEARS;Inmaculada Concepción
08/12/2011;BARCELONA;Inmaculada Concepción
08/12/2011;BIZKAIA;Inmaculada Concepción
08/12/2011;BURGOS;Inmaculada Concepción
08/12/2011;CACERES;Inmaculada Concepción
08/12/2011;CADIZ;Inmaculada Concepción
08/12/2011;CANTABRIA;Inmaculada Concepción
08/12/2011;CASTELLON;Inmaculada Concepción
08/12/2011;CEUTA;Inmaculada Concepción
08/12/2011;CIUDAD REAL;Inmaculada Concepción
08/12/2011;CORDOBA;Inmaculada Concepción
08/12/2011;CUENCA;Inmaculada Concepción
08/12/2011;GIPUZKOA;Inmaculada Concepción
08/12/2011;GIRONA;Inmaculada Concepción
08/12/2011;GRANADA;Inmaculada Concepción
08/12/2011;GUADALAJARA;Inmaculada Concepción
08/12/2011;HUELVA;Inmaculada Concepción
08/12/2011;HUESCA;Inmaculada Concepción
08/12/2011;ILLES BALEARS;Inmaculada Concepción
08/12/2011;JAEN;Inmaculada Concepción
08/12/2011;LA RIOJA;Inmaculada Concepción
08/12/2011;LAS PALMAS;Inmaculada Concepción
08/12/2011;LEON;Inmaculada Concepción
08/12/2011;LLEIDA;Inmaculada Concepción
08/12/2011;LUGO;Inmaculada Concepción
08/12/2011;MADRID;Inmaculada Concepción
08/12/2011;MALAGA;Inmaculada Concepción
08/12/2011;MELILLA;Inmaculada Concepción
08/12/2011;MURCIA;Inmaculada Concepción
08/12/2011;NAVARRA;Inmaculada Concepción
08/12/2011;OURENSE;Inmaculada Concepción
08/12/2011;PALENCIA;Inmaculada Concepción
08/12/2011;PONTEVEDRA;Inmaculada Concepción
08/12/2011;SALAMANCA;Inmaculada Concepción
08/12/2011;SANTA CRUZ DE TENERIFE;Inmaculada Concepción
08/12/2011;SEGOVIA;Inmaculada Concepción
08/12/2011;SEVILLA;Inmaculada Concepción
08/12/2011;SORIA;Inmaculada Concepción
08/12/2011;SANTA CRUZ DE TENERIFE;Inmaculada Concepción
08/12/2011;TARRAGONA;Inmaculada Concepción
08/12/2011;TERUEL;Inmaculada Concepción
08/12/2011;TOLEDO;Inmaculada Concepción
08/12/2011;VALENCIA;Inmaculada Concepción
08/12/2011;VALLADOLID;Inmaculada Concepción
08/12/2011;ZAMORA;Inmaculada Concepción
08/12/2011;ZARAGOZA;Inmaculada Concepción
25/12/2011;A CORUÑA;Natividad del Señor
25/12/2011;ALBACETE;Natividad del Señor
25/12/2011;ALICANTE;Natividad del Señor
25/12/2011;ALMERIA;Natividad del Señor
25/12/2011;ALAVA;Natividad del Señor
25/12/2011;ASTURIAS;Natividad del Señor
25/12/2011;AVILA;Natividad del Señor
25/12/2011;BADAJOZ;Natividad del Señor
25/12/2011;ILLES BALEARS;Natividad del Señor
25/12/2011;BARCELONA;Natividad del Señor
25/12/2011;BIZKAIA;Natividad del Señor
25/12/2011;BURGOS;Natividad del Señor
25/12/2011;CACERES;Natividad del Señor
25/12/2011;CADIZ;Natividad del Señor
25/12/2011;CANTABRIA;Natividad del Señor
25/12/2011;CASTELLON;Natividad del Señor
25/12/2011;CEUTA;Natividad del Señor
25/12/2011;CIUDAD REAL;Natividad del Señor
25/12/2011;CORDOBA;Natividad del Señor
25/12/2011;CUENCA;Natividad del Señor
25/12/2011;GIPUZKOA;Natividad del Señor
25/12/2011;GIRONA;Natividad del Señor
25/12/2011;GRANADA;Natividad del Señor
25/12/2011;GUADALAJARA;Natividad del Señor
25/12/2011;HUELVA;Natividad del Señor
25/12/2011;HUESCA;Natividad del Señor
25/12/2011;ILLES BALEARS;Natividad del Señor
25/12/2011;JAEN;Natividad del Señor
25/12/2011;LA RIOJA;Natividad del Señor
25/12/2011;LAS PALMAS;Natividad del Señor
25/12/2011;LEON;Natividad del Señor
25/12/2011;LLEIDA;Natividad del Señor
25/12/2011;LUGO;Natividad del Señor
25/12/2011;MADRID;Natividad del Señor
25/12/2011;MALAGA;Natividad del Señor
25/12/2011;MELILLA;Natividad del Señor
25/12/2011;MURCIA;Natividad del Señor
25/12/2011;NAVARRA;Natividad del Señor
25/12/2011;OURENSE;Natividad del Señor
25/12/2011;PALENCIA;Natividad del Señor
25/12/2011;PONTEVEDRA;Natividad del Señor
25/12/2011;SALAMANCA;Natividad del Señor
25/12/2011;SANTA CRUZ DE TENERIFE;Natividad del Señor
25/12/2011;SEGOVIA;Natividad del Señor
25/12/2011;SEVILLA;Natividad del Señor
25/12/2011;SORIA;Natividad del Señor
25/12/2011;SANTA CRUZ DE TENERIFE;Natividad del Señor
25/12/2011;TARRAGONA;Natividad del Señor
25/12/2011;TERUEL;Natividad del Señor
25/12/2011;TOLEDO;Natividad del Señor
25/12/2011;VALENCIA;Natividad del Señor
25/12/2011;VALLADOLID;Natividad del Señor
25/12/2011;ZAMORA;Natividad del Señor
25/12/2011;ZARAGOZA;Natividad del Señor
01/01/2012;A CORUÑA;Año Nuevo
01/01/2012;ALBACETE;Año Nuevo
01/01/2012;ALICANTE;Año Nuevo
01/01/2012;ALMERIA;Año Nuevo
01/01/2012;ALAVA;Año Nuevo
01/01/2012;ASTURIAS;Año Nuevo
01/01/2012;AVILA;Año Nuevo
01/01/2012;BADAJOZ;Año Nuevo
01/01/2012;ILLES BALEARS;Año Nuevo
01/01/2012;BARCELONA;Año Nuevo
01/01/2012;BIZKAIA;Año Nuevo
01/01/2012;BURGOS;Año Nuevo
01/01/2012;CACERES;Año Nuevo
01/01/2012;CADIZ;Año Nuevo
01/01/2012;CANTABRIA;Año Nuevo
01/01/2012;CASTELLON;Año Nuevo
01/01/2012;CEUTA;Año Nuevo
01/01/2012;CIUDAD REAL;Año Nuevo
01/01/2012;CORDOBA;Año Nuevo
01/01/2012;CUENCA;Año Nuevo
01/01/2012;GIPUZKOA;Año Nuevo
01/01/2012;GIRONA;Año Nuevo
01/01/2012;GRANADA;Año Nuevo
01/01/2012;GUADALAJARA;Año Nuevo
01/01/2012;HUELVA;Año Nuevo
01/01/2012;HUESCA;Año Nuevo
01/01/2012;ILLES BALEARS;Año Nuevo
01/01/2012;JAEN;Año Nuevo
01/01/2012;LA RIOJA;Año Nuevo
01/01/2012;LAS PALMAS;Año Nuevo
01/01/2012;LEON;Año Nuevo
01/01/2012;LLEIDA;Año Nuevo
01/01/2012;LUGO;Año Nuevo
01/01/2012;MADRID;Año Nuevo
01/01/2012;MALAGA;Año Nuevo
01/01/2012;MELILLA;Año Nuevo
01/01/2012;MURCIA;Año Nuevo
01/01/2012;NAVARRA;Año Nuevo
01/01/2012;OURENSE;Año Nuevo
01/01/2012;PALENCIA;Año Nuevo
01/01/2012;PONTEVEDRA;Año Nuevo
01/01/2012;SALAMANCA;Año Nuevo
01/01/2012;SANTA CRUZ DE TENERIFE;Año Nuevo
01/01/2012;SEGOVIA;Año Nuevo
01/01/2012;SEVILLA;Año Nuevo
01/01/2012;SORIA;Año Nuevo
01/01/2012;SANTA CRUZ DE TENERIFE;Año Nuevo
01/01/2012;TARRAGONA;Año Nuevo
01/01/2012;TERUEL;Año Nuevo
01/01/2012;TOLEDO;Año Nuevo
01/01/2012;VALENCIA;Año Nuevo
01/01/2012;VALLADOLID;Año Nuevo
01/01/2012;ZAMORA;Año Nuevo
01/01/2012;ZARAGOZA;Año Nuevo
06/01/2012;A CORUÑA;Epifanía del Señor
06/01/2012;ALBACETE;Epifanía del Señor
06/01/2012;ALICANTE;Epifanía del Señor
06/01/2012;ALMERIA;Epifanía del Señor
06/01/2012;ALAVA;Epifanía del Señor
06/01/2012;ASTURIAS;Epifanía del Señor
06/01/2012;AVILA;Epifanía del Señor
06/01/2012;BADAJOZ;Epifanía del Señor
06/01/2012;ILLES BALEARS;Epifanía del Señor
06/01/2012;BARCELONA;Epifanía del Señor
06/01/2012;BIZKAIA;Epifanía del Señor
06/01/2012;BURGOS;Epifanía del Señor
06/01/2012;CACERES;Epifanía del Señor
06/01/2012;CADIZ;Epifanía del Señor
06/01/2012;CANTABRIA;Epifanía del Señor
06/01/2012;CASTELLON;Epifanía del Señor
06/01/2012;CEUTA;Epifanía del Señor
06/01/2012;CIUDAD REAL;Epifanía del Señor
06/01/2012;CORDOBA;Epifanía del Señor
06/01/2012;CUENCA;Epifanía del Señor
06/01/2012;GIPUZKOA;Epifanía del Señor
06/01/2012;GIRONA;Epifanía del Señor
06/01/2012;GRANADA;Epifanía del Señor
06/01/2012;GUADALAJARA;Epifanía del Señor
06/01/2012;HUELVA;Epifanía del Señor
06/01/2012;HUESCA;Epifanía del Señor
06/01/2012;ILLES BALEARS;Epifanía del Señor
06/01/2012;JAEN;Epifanía del Señor
06/01/2012;LA RIOJA;Epifanía del Señor
06/01/2012;LAS PALMAS;Epifanía del Señor
06/01/2012;LEON;Epifanía del Señor
06/01/2012;LLEIDA;Epifanía del Señor
06/01/2012;LUGO;Epifanía del Señor
06/01/2012;MADRID;Epifanía del Señor
06/01/2012;MALAGA;Epifanía del Señor
06/01/2012;MELILLA;Epifanía del Señor
06/01/2012;MURCIA;Epifanía del Señor
06/01/2012;NAVARRA;Epifanía del Señor
06/01/2012;OURENSE;Epifanía del Señor
06/01/2012;PALENCIA;Epifanía del Señor
06/01/2012;PONTEVEDRA;Epifanía del Señor
06/01/2012;SALAMANCA;Epifanía del Señor
06/01/2012;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2012;SEGOVIA;Epifanía del Señor
06/01/2012;SEVILLA;Epifanía del Señor
06/01/2012;SORIA;Epifanía del Señor
06/01/2012;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2012;TARRAGONA;Epifanía del Señor
06/01/2012;TERUEL;Epifanía del Señor
06/01/2012;TOLEDO;Epifanía del Señor
06/01/2012;VALENCIA;Epifanía del Señor
06/01/2012;VALLADOLID;Epifanía del Señor
06/01/2012;ZAMORA;Epifanía del Señor
06/01/2012;ZARAGOZA;Epifanía del Señor
01/05/2012;A CORUÑA;Fiesta del Trabajo
01/05/2012;ALBACETE;Fiesta del Trabajo
01/05/2012;ALICANTE;Fiesta del Trabajo
01/05/2012;ALMERIA;Fiesta del Trabajo
01/05/2012;ALAVA;Fiesta del Trabajo
01/05/2012;ASTURIAS;Fiesta del Trabajo
01/05/2012;AVILA;Fiesta del Trabajo
01/05/2012;BADAJOZ;Fiesta del Trabajo
01/05/2012;ILLES BALEARS;Fiesta del Trabajo
01/05/2012;BARCELONA;Fiesta del Trabajo
01/05/2012;BIZKAIA;Fiesta del Trabajo
01/05/2012;BURGOS;Fiesta del Trabajo
01/05/2012;CACERES;Fiesta del Trabajo
